betriebstag;linie_railml;zugnummer;bhf;planzeit_an;planzeit_ab;ibnr;bhflang;x_koord;y_koord;betriebstag_vorher;linie_railml_vorher;zugnummer_vorher;bhf_vorher;planzeit_an_vorher;planzeit_ab_vorher;ibnr_vorher;bhflang_vorher;x_koord_vorher;y_koord_vorher;fahrtzeit_ersatzbus;Linienverlauf
2023-01-24;RB 31;29266.0;FMGO;18:40:00;18:40:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;2023-01-24;RB 31;29266.0;FWFK;18:36:00;18:37:00;8006136.0;Mainz Waggonfabrik;8.23614;50.01619;0 days 00:08:00;}wgpHmsgq@`A~@Oj@X\PY^?Vd@h@f@r@vAdBbCf@j@xAjAI~@BVvDzIbAxCj@bCd@tC?j@n@fGNp@h@fFLbEMhO?lALjN@xEIdFEjAtClAl@f@nDhB~@bAr@f@t@Vj@Jt@Bp@GxAYd@SdCqAhB{@b@I`ANd@CTEv@_@zBoApHyEn@UnAKd@B`@H`A^f@ZXHr@FV?h@I`@Oh@Ad@IRIj@c@f@?TLRpA@j@Fn@Rp@v@nBPr@^xBd@tE~@}BXgAYaGcAN
2023-01-24;RB 31;29266.0;FMMB;18:45:00;18:48:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;2023-01-24;RB 31;29266.0;FMGO;18:40:00;18:40:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;0 days 00:13:00;ujdpH_ycq@bAOX`GYfAa@`AOBIAQWWcC_@yBQs@w@oBSq@Go@Ak@@e@Cc@Mu@KYt@uAdAgCdA{BdDsEp@gAlE}Jv@yAzA}B`AmAxA}AvAoA|BsAnHaDtDcBnS_IlKyElGmDpHyE`GwE~B_BzEcCdAa@pBi@nCc@fBI~BBfD\dCn@`ClA~@h@`ChBdCdCdA|AhB~B~FjIrFzINDJCHIf@eAZWPErCH`@MX]tGeM|@mBJYR_AFcADuA?g@N]VM~BpB`@h@`D`FlBhBf@ZtBz@~CvAv@Nv@VzB|NxAfHxApIWr@s@vCGJaBTuBd@_@B]IyCeB
2023-01-24;RB 31;29266.0;FKWO;18:51:00;18:52:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;2023-01-24;RB 31;29266.0;FMMB;18:45:00;18:48:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;0 days 00:10:00;}m}oHgceq@xCdB\H^CtBe@`BUFKr@wCVs@yAqIyAgH{B}N~CVrCrBBSr@cSd@M\DRLPXxEvLP|@d@S~C_@`ADt@Pj@Vx@d@j@`@nAhApP~SdLjNzEdGXj@Px@Fr@BfDDp@LrALf@L^dEgG~B_DFHHDJAHGtAnDXfALlAL`CR~AV~@^r@t@fArE`F`LpL~@t@^d@@`@Ah@SVIT?TBPjChJbAdDbE~L
2023-01-24;RB 31;29266.0;FNOL;18:56:00;18:57:00;8004349.0;Nieder Olm;8.20559;49.90555;2023-01-24;RB 31;29266.0;FKWO;18:51:00;18:52:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;0 days 00:11:00;_ayoHiebq@cE_McAeDkCiJCQ?UHUf@m@JSjJvJ|AfBl@^|YhJlA\|ATtBh@d]xHjp@tOvGxAx@LtADtAKv@ShAe@~AaA`@ORC`@D\NXZ\p@X`BVdAJTRZVR^JvALxH\PsMDgANoAPm@b@u@j@e@v@QjCUzCa@zBk@~HcC`@vCd@vBHdCXCp@DJBxB|DRjA^MfGIVv@f@k@JSNe@^cBHGLCH@`@^
2023-01-24;RB 31;29266.0;FSLH;19:02:00;19:02:00;8004352.0;Saulheim;8.1558;49.87507;2023-01-24;RB 31;29266.0;FNOL;18:56:00;18:57:00;8004349.0;Nieder Olm;8.20559;49.90555;0 days 00:09:00;_eroHcsaq@jCxBpEzBrAt@^PlALdACHTP?Pz@N^b@b@zHrE^VrAlA\d@Vn@W\Ul@Ij@@p@Dd@H\Rd@`B|Bt@|A\pALr@Jv@VnCZ`FNzF@xDGpEKtE@~BFhALv@d@~AJRh@`A\^`@ZhE~Bt@n@xAbBtEpIlAjBlJlLT^hC|CRZ?LHVNJPE`Az@l@`@hBv@lA`@tB\pCl@z@XlBjA~@v@tCvCd_@ha@|FtGh^p`@Jd@DX?\m@bFW`GKhAOLCJAP@LLR?jAwAja@GrBBj@Fd@|C`D
2023-01-24;RB 31;29266.0;FWRR;19:06:00;19:07:00;8006534.0;Wörrstadt;8.11558;49.84862;2023-01-24;RB 31;29266.0;FSLH;19:02:00;19:02:00;8004352.0;Saulheim;8.1558;49.87507;0 days 00:10:00;_gloHuzwp@}CaDp@nClAhF^lBRxAn@tGD|AAzBRZdHtEvIhG~BtBnFhElFpEbHxFnBlBbDxDnAdBn@bBb@jC`@zKd@|Bp@nCRd@`B`GNb@jClMlAnFtAxCbDdFLVl@x@h@~@X\fUr]lBtAbVnH`KnF|GxDtF`EfA~@G\Cj@@p@Hr@@dF_A??dHuB??jB
2023-01-24;RB 31;29266.0;FARM;19:12:00;19:12:00;8000602.0;Armsheim;8.075;49.80949;2023-01-24;RB 31;29266.0;FWRR;19:06:00;19:07:00;8006534.0;Wörrstadt;8.11558;49.84862;0 days 00:19:00;qagoHmapp@?kBtB??eH~@?AeFIs@Aq@Bk@F]`@R|@AfAJd@l@Vp@xB`Q?jBH`BlBdMTfADLGHEN?TFRLHFA@R`@lExA`O|@zDt@vBdAfBrArAfBp@hCZdC|@h@Jz@Kb@M|Au@rA]@JHPFBN?JKDSAUGSN{@r@gNNuAv@gDlAqDdC`EfMhT\HNAd@U|J}KnBsBh@EVNR\Jz@Gv@}AzD]`CGzBI`Aa@vAi@nAg@~AAz@Z|@hClCr@vAzHxUlArBrGrJ~FtKzMrWxAnC`@hAn@v@dBfDd@hAHv@EhA_Ez_@{BfSOdAWhAaAvBc@`BMt@QnAGfBHxBRhBj@lBd@fAz@bAdFzEtKxIl@v@f@hAxI`XZpAHbA?jAOhB?r@RrAl@dKDxAb@AdKjDfBh@|k@bRfGlAHsAHoBjCkA\e@h@kAN}AT}A|AcEf@wBT{BLkBsB{@eAo@`@oMUWS]aEiYeCuSo@yBGs@CeA
2023-01-24;RB 31;29266.0;FAG;19:17:00;19:17:00;8000468.0;Albig;8.11714;49.7725;2023-01-24;RB 31;29266.0;FARM;19:12:00;19:12:00;8000602.0;Armsheim;8.075;49.80949;0 days 00:19:00;oj_oHy~gp@BdAFr@n@xBdCtS`EhYR\TVa@nMdAn@rBz@MjBUzBg@vB}AbEU|AO|Ai@jA]d@kCjAInBIrAlGvAfGzA|BtAnJfGhoA~x@xCbB`@Rh@LJLFRHHH?JCDKBSNOz@URQ~Au@~HsE|JeGdAy@h@w@Xe@Vq@\oAN}@tEi^LqC\_U@iADgAC{@MyC]wDiAgII_@YoBAY_CuP{\obCuAqJoGee@yKaw@UqBsEi\KqA?o@LEFGF[~j@`EjFXt@BpAEz@K`B_@lBk@lNcFbH}B|B}@tBaArAcApAmAvAcAlAk@fAUr@IxAAnAJ`AVrDvAhATvAJjEDJIBK@S?S}B}P_AqG
2023-01-24;RB 31;29266.0;FALZ;19:21:00;;8000007.0;Alzey;8.10861;49.75168;2023-01-24;RB 31;29266.0;FAG;19:17:00;19:17:00;8000468.0;Albig;8.11714;49.7725;0 days 00:05:00;{exnHujpp@fDjVFl@CrBxB@rAGfC[fBe@~CqApK}E|B{@pCk@xAGpB\lAd@zB|AlD~D~@r@~@j@|@Xd@J~ALnJNn]ZdAGx@Sv@_@hCwAZ?hB\F^Vf@x@bAR`@vEbGO^OFKCa@g@
2023-01-24;RB 31;29267.0;FKIR;;16:15:00;8000652.0;Kirchheimbolanden;8.02307;49.66672;;;;;;;;;;;;
2023-01-24;RB 31;29267.0;FFRH;16:21:00;16:22:00;8000340.0;Freimersheim;8.08651;49.71078;2023-01-24;RB 31;29267.0;FKIR;;16:15:00;8000652.0;Kirchheimbolanden;8.02307;49.66672;0 days 00:13:00;eqcnHq_~o@_D~@kE`A]cEEsAC}BDuBNcCh@gE|CiOb@iC\gDHaBDaCE{BW}CWcB[sA_@oA[u@u@}A}@oAcC}Cg@y@wAoCc@aAu@cCo@sCg@yCSqCIaBC}A?sCHkDTaF`D_z@JcF?eKKuM?_Eb@mkAAmAM{BSwB_@wBqBqJw@b@]d@Wl@g@dCUv@MX[f@g@d@[No@LaCXuCTgCEmh@iCcFc@wAWiA[c[kKaBQkIOcBYKDWVkAtBk@~@e@qCQ}@a@{@mAeByByAgCuBs@Mu@?w@DiDn@iAJsFHWA[Gi@Wk@e@gBoBiDkEmDaG{FiK}C}EoBoBqOwL{@g@m@Qa@EoEd@qCKyCQaAT]V}A~B}@rBMNg@\o@n@kBo@_Ao@
2023-01-24;RB 31;29267.0;FWHM;16:24:00;16:25:00;8000327.0;Wahlheim(Alzey);8.11399;49.72257;2023-01-24;RB 31;29267.0;FFRH;16:21:00;16:22:00;8000340.0;Freimersheim;8.08651;49.71078;0 days 00:05:00;salnHyojp@~@n@jBn@n@o@eAmCmDkD}AwBwDuBeBoBmAyCiAmDcByEQYoMiLyAgAaA_Bu@{AkBaFkGmQNUHUbAqGZaCNw@JMvDyCR}BJk@Pc@?KwA_HmAeEqBqFe@w@kCoCm@sAiBwE{@oBoAcBMAo@h@M@u@qAIk@?qA[oAIi@iBf@MgB
2023-01-24;RB 31;29267.0;FAZW;16:28:00;16:29:00;8007474.0;Alzey West;8.10726;49.74098;2023-01-24;RB 31;29267.0;FWHM;16:24:00;16:25:00;8000327.0;Wahlheim(Alzey);8.11399;49.72257;0 days 00:09:00;glnnHuwop@LfByAMe@]i@q@MIu@?qAZgAoGu@oDw@gDkAkE_K{Zu@uBgCeIg[|MyCvAqBjAcLzIwDpD}AnAc\lVY`@S@GFGTgA^YCIHGLEPRnCRbE\zIdAhIB\ARIVMNeElCk@XKLEH?^bAlEhKlj@Z[jCkBlCoCV_@~@qCLUNQr@[RC\B?SC]g@qDQc@eE_G_DsC}AmDdBuD
2023-01-24;RB 31;29267.0;FALZ;16:31:00;16:34:00;8000007.0;Alzey;8.10861;49.75168;2023-01-24;RB 31;29267.0;FAZW;16:28:00;16:29:00;8007474.0;Alzey West;8.10726;49.74098;0 days 00:07:00;m_rnHmlnp@eBtD|AlD~CrCdE~FPb@f@pDB\?R]CSBs@ZOPMT_ApCW^mCnCkCjB[ZiKmj@[uAuGnEc@T]A{@Oy@Qo@UgAaAaBkBaKuMeGuHO^OFKCa@g@
2023-01-24;RB 31;29267.0;FAG;16:36:00;16:37:00;8000468.0;Albig;8.11714;49.7725;2023-01-24;RB 31;29267.0;FALZ;16:31:00;16:34:00;8000007.0;Alzey;8.10861;49.75168;0 days 00:05:00;g|snHubop@`@f@JBNGN_@wEcGSa@CQ?MFsAgEu@[?iCvAw@^y@ReAFo][oJO_BMe@K}@Y_Ak@_As@mD_E{B}AmAe@qB]yAFqCj@}Bz@kIxDeFtBgBd@gCZsAFaAAUYOc@Mu@Gm@gByM_AqG
2023-01-24;RB 31;29267.0;FARM;16:41:00;16:41:00;8000602.0;Armsheim;8.075;49.80949;2023-01-24;RB 31;29267.0;FAG;16:36:00;16:37:00;8000468.0;Albig;8.11714;49.7725;0 days 00:19:00;{exnHujpp@fDjVFl@CrBkEEwAKiAUsDwAaAWoAKyA@s@HgATmAj@wAbAqAlAsAbAuB`A}B|@cH|BiLdEIV?^Rv@`@fDVvA^vAh@bBbJhVpEbLjAhCnA|BfDnFdAnC^`BHdADnB]dIQtBo@`FGp@B|@Nt@Zh@PNLH^HfANLFd@d@Xl@Pr@F|@@x@Iz@Op@a@dAc@n@e@b@_@Rw@VkB`@_@V[h@Qr@G|@@`GC`DKfDq@`QM`EAbA_AnDC|@o@|F?~BE@kCdV_Bx[]zC}@tGeA|QEh@cBvFy@tB{A|F\vDFzACn@?~@FpAAhASbOIzDEfAGhAuEh^O|@]nAWp@Yd@i@v@eAx@}JdG_IrE_Bt@YBy@RS?QIOJWFgASyCcBioA_y@oJgG}BuAgG{AmGwAHsAHoBjCkA\e@h@kAN}AT}A|AcEf@wBT{BLkBsB{@eAo@`@oMUWS]aEiYeCuSo@yBGs@CeA
2023-01-24;RB 31;29267.0;FWRR;16:46:00;16:47:00;8006534.0;Wörrstadt;8.11558;49.84862;2023-01-24;RB 31;29267.0;FARM;16:41:00;16:41:00;8000602.0;Armsheim;8.075;49.80949;0 days 00:19:00;oj_oHy~gp@BdAFr@n@xBdCtS`EhYR\TVa@nMdAn@rBz@MjBUzBg@vB}AbEU|AO|Ai@jA]d@kCjAInBIrAgGmA}k@cRgBi@eKkDc@@EyAm@eKSsA?s@NiB?kAIcA[qAyIaXg@iAm@w@uKyIeF{E{@cAe@gAk@mBSiBIyBFgBPoALu@b@aB`AwBViANeAzBgS~D{_@DiAIw@e@iAeBgDkDqG{MsW_GuKsGsJmAsB{HyUs@wAiCmC[}@@{@f@_Bh@oA`@wAHaAF{B\aC|A{DFw@K{@S]WOi@DoBrB}J|Ke@TO@]IgMiTeCaEmApDw@fDOtAs@fNOz@QGOHGVALsA\}At@c@L{@Ji@KeC}@iC[gBq@sAsAeAgBu@wB}@{DyAaOa@mEASFCJS?[AIMOGAKBEMUgAiAuH?_@YyBMOEgA?kByBaQWq@e@m@gAK}@@a@SG\Cj@@p@Hr@@dF_A??dHuB??jB
2023-01-24;RB 31;29267.0;FSLH;16:51:00;16:51:00;8004352.0;Saulheim;8.1558;49.87507;2023-01-24;RB 31;29267.0;FWRR;16:46:00;16:47:00;8006534.0;Wörrstadt;8.11558;49.84862;0 days 00:10:00;qagoHmapp@?kBtB??eH~@?AeFIs@Aq@Bk@F]gA_AuFaE}GyDaKoFcVoHmBuA}Sw[i@{@k@kBe@i@m@YcDeFuAyCmAoFkCmMOc@aBaGSe@q@oCe@}Ba@{Kc@kCo@cBoAeBcDyDoBmBcHyFmFqEoFiE_CuBwIiGeHuES[@{BE}Ao@uGSyA_@mBmAiFq@oC|C`D
2023-01-24;RB 31;29267.0;FNOL;16:56:00;17:00:00;8004349.0;Nieder Olm;8.20559;49.90555;2023-01-24;RB 31;29267.0;FSLH;16:51:00;16:51:00;8004352.0;Saulheim;8.1558;49.87507;0 days 00:09:00;_gloHuzwp@}CaDGe@Ck@FsBvAka@JgAHCHKBM@OCOEKIG?iAVaGVuBXcA`@kAa`@mb@}FuGe_@ia@uCwC_Aw@mBkA{@YqCm@uB]mAa@kAi@oAeAe@g@IU@OAOEMOOI?QJUMkCyCYSmJmLmAkBuEqIyAcBu@o@iE_Ca@[]_@u@uAe@_BMw@GiAA_CJuEFqEAyDO{F[aFWoCKw@Ms@]qAu@}AaB}BSe@I]Ee@Aq@Hk@Tm@V]Wo@]e@sAmA_@W{HsEc@c@O_@Q{@HIB[KUQAKR?ReABmAM_@QsAu@qE{BkCyB
2023-01-24;RB 31;29267.0;FKWO;17:04:00;17:04:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;2023-01-24;RB 31;29267.0;FNOL;16:56:00;17:00:00;8004349.0;Nieder Olm;8.20559;49.90555;0 days 00:11:00;_eroHcsaq@a@_@IAMBIF_@bBOd@KRg@j@Ww@gGH_@LSkAyB}DKCq@EYBIeCe@wBa@wC_IbC{Bj@{C`@kCTw@Pk@d@c@t@Ql@OnAEfAQrMyH]wAM_@KWSS[KUWeAYaB]q@Y[]Oa@ESBa@N_B`AiAd@w@RuAJuAEy@MwGyAkp@uOw^iIi@a@YM_@?_@FkBe@}YiJm@_@}AgBkJwJKRg@l@IT?TBPjChJbAdDbE~L
2023-01-24;RB 31;29267.0;FMMB;17:08:00;17:13:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;2023-01-24;RB 31;29267.0;FKWO;17:04:00;17:04:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;0 days 00:09:00;_ayoHiebq@cE_McAeDkCiJCQ?UHUf@m@JS_AgA_Au@aLqLsEaFu@gA_@s@W_AS_BMaCMmAYgAuAoDDKBO?OCOIMIEK@KFELCN@PDN_C~C{ClE[@WIWs@Ge@Eq@CgDGs@Qy@Yk@{EeGeLkNqP_ToAiAk@a@y@e@k@Wu@QaAE_D^k@CKe@yEwLQYSM]Ee@Ls@bSCRr@`Ad@|@Lb@VrANhAb@lD?z@N`C?h@CdAGrAyAr@aBdAWr@s@vCGJaBTuBd@_@B]IyCeB
2023-01-24;RB 31;29267.0;FMGO;17:17:00;17:18:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;2023-01-24;RB 31;29267.0;FMMB;17:08:00;17:13:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;0 days 00:13:00;}m}oHgceq@xCdB\H^CtBe@`BUFKr@wCVs@yAqIyAgH{B}Nw@Ww@O_DwAuB{@g@[mBiBaDaFa@i@]m@oBaBWFGJGVFzCGbAS~@KX}@lB{FzKa@\c@TODY@iBI_@Ba@T[f@a@NUA_CmD_BiCuE{Gi@q@gCwCq@q@eCeCaCiB_Ai@aCmAeCo@gD]_CCgBHoCb@qBh@eA`@{EbC_C~AaGvEqHxEmGlDmKxEoS~HuDbBoH`D}BrAwAnAyA|AaAlA{A|Bw@xAmE|Jq@fAeDrEeAzBeAfCaAdBRv@RpA@j@Fn@Rp@v@nBPr@^xBd@tE~@}BXgAYaGcAN
2023-01-24;RB 31;29267.0;FWFK;17:21:00;17:21:00;8006136.0;Mainz Waggonfabrik;8.23614;50.01619;2023-01-24;RB 31;29267.0;FMGO;17:17:00;17:18:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;0 days 00:08:00;ujdpH_ycq@bAOX`GYfAa@`AOBIAQWWcC_@yBQs@w@oBSq@Go@Ak@@e@Cc@Mu@KYu@x@k@b@SHe@Hi@@c@Ey@Fk@Eg@Kg@CaA_@a@Ie@CoAJo@TqHxE{BnAw@^UDe@BaAOc@HiBz@eCpAe@RyAXq@Fu@Ck@Ku@Wm@a@_@]eAqA}C_B_@KuCmADkAHeFAyEMkN?mALiOMcEi@gFBc@AUs@gGMc@e@uCk@cCcAyCwD{ICWH_AyAkAg@k@eBcCs@wAq@eBS]GEKBGv@QXY]Nk@aA_A
2023-01-24;RB 31;29267.0;FMZ;17:25:00;;8000240.0;Mainz Hbf;8.25965;50.00225;2023-01-24;RB 31;29267.0;FWFK;17:21:00;17:21:00;8006136.0;Mainz Waggonfabrik;8.23614;50.01619;0 days 00:09:00;}wgpHmsgq@`A~@Oj@X\PY^?Vd@h@f@q@eBg@}AEgAs@uCc@oCE{@KyC?sAFgAbKaIh@Yj@Et@@`ALl@CXMb@]`E}Ft@aAVUPCNBTLVVn@s@xH}KnDwE~AyBxBuDTi@r@cCdAqCtNy[\c@zCkGv@wAbCiCfA_AbAq@`CgA~@SzHiAdA]Z?JJLPFRCl@IXGHkCv@i@HM]Oo@c@mB]oBqB_HUSm@_@{CuAI\CXExCALQRYLy@p@g@v@YS
2023-01-24;RB 31;29268.0;FMZ;;19:33:00;8000240.0;Mainz Hbf;8.25965;50.00225;;;;;;;;;;;;
2023-01-24;RB 31;29268.0;FWFK;19:36:00;19:37:00;8006136.0;Mainz Waggonfabrik;8.23614;50.01619;2023-01-24;RB 31;29268.0;FMZ;;19:33:00;8000240.0;Mainz Hbf;8.25965;50.00225;0 days 00:08:00;_aepHyelq@XRf@w@x@q@b@HDMFc@JwDfDdBZ\LZbB`GDj@GfA[tAm@xA]PW?IEM[YkAIGWAyAp@yAbAwBjByA~Ay@hAkChGU~@uNx[eApCs@bCUh@yBtD_BxBoDvEyH|Ko@r@WWUMOCQBWTu@`AaE|Fc@\YLm@BaAMu@Ak@Di@XcK`I]RG|AA|ADvAh@hD`AnE\zBGv@QXY]Nk@aA_A
2023-01-24;RB 31;29268.0;FMGO;19:40:00;19:40:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;2023-01-24;RB 31;29268.0;FWFK;19:36:00;19:37:00;8006136.0;Mainz Waggonfabrik;8.23614;50.01619;0 days 00:08:00;}wgpHmsgq@`A~@Oj@X\PY^?Vd@h@f@r@vAdBbCf@j@xAjAI~@BVvDzIbAxCj@bCd@tC?j@n@fGNp@h@fFLbEMhO?lALjN@xEIdFEjAtClAl@f@nDhB~@bAr@f@t@Vj@Jt@Bp@GxAYd@SdCqAhB{@b@I`ANd@CTEv@_@zBoApHyEn@UnAKd@B`@H`A^f@ZXHr@FV?h@I`@Oh@Ad@IRIj@c@f@?TLRpA@j@Fn@Rp@v@nBPr@^xBd@tE~@}BXgAYaGcAN
2023-01-24;RB 31;29268.0;FMMB;19:45:00;19:48:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;2023-01-24;RB 31;29268.0;FMGO;19:40:00;19:40:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;0 days 00:13:00;ujdpH_ycq@bAOX`GYfAa@`AOBIAQWWcC_@yBQs@w@oBSq@Go@Ak@@e@Cc@Mu@KYt@uAdAgCdA{BdDsEp@gAlE}Jv@yAzA}B`AmAxA}AvAoA|BsAnHaDtDcBnS_IlKyElGmDpHyE`GwE~B_BzEcCdAa@pBi@nCc@fBI~BBfD\dCn@`ClA~@h@`ChBdCdCdA|AhB~B~FjIrFzINDJCHIf@eAZWPErCH`@MX]tGeM|@mBJYR_AFcADuA?g@N]VM~BpB`@h@`D`FlBhBf@ZtBz@~CvAv@Nv@VzB|NxAfHxApIWr@s@vCGJaBTuBd@_@B]IyCeB
2023-01-24;RB 31;29268.0;FKWO;19:51:00;19:52:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;2023-01-24;RB 31;29268.0;FMMB;19:45:00;19:48:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;0 days 00:10:00;}m}oHgceq@xCdB\H^CtBe@`BUFKr@wCVs@yAqIyAgH{B}N~CVrCrBBSr@cSd@M\DRLPXxEvLP|@d@S~C_@`ADt@Pj@Vx@d@j@`@nAhApP~SdLjNzEdGXj@Px@Fr@BfDDp@LrALf@L^dEgG~B_DFHHDJAHGtAnDXfALlAL`CR~AV~@^r@t@fArE`F`LpL~@t@^d@@`@Ah@SVIT?TBPjChJbAdDbE~L
2023-01-24;RB 31;29268.0;FNOL;19:56:00;19:57:00;8004349.0;Nieder Olm;8.20559;49.90555;2023-01-24;RB 31;29268.0;FKWO;19:51:00;19:52:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;0 days 00:11:00;_ayoHiebq@cE_McAeDkCiJCQ?UHUf@m@JSjJvJ|AfBl@^|YhJlA\|ATtBh@d]xHjp@tOvGxAx@LtADtAKv@ShAe@~AaA`@ORC`@D\NXZ\p@X`BVdAJTRZVR^JvALxH\PsMDgANoAPm@b@u@j@e@v@QjCUzCa@zBk@~HcC`@vCd@vBHdCXCp@DJBxB|DRjA^MfGIVv@f@k@JSNe@^cBHGLCH@`@^
2023-01-24;RB 31;29268.0;FSLH;20:02:00;20:02:00;8004352.0;Saulheim;8.1558;49.87507;2023-01-24;RB 31;29268.0;FNOL;19:56:00;19:57:00;8004349.0;Nieder Olm;8.20559;49.90555;0 days 00:09:00;_eroHcsaq@jCxBpEzBrAt@^PlALdACHTP?Pz@N^b@b@zHrE^VrAlA\d@Vn@W\Ul@Ij@@p@Dd@H\Rd@`B|Bt@|A\pALr@Jv@VnCZ`FNzF@xDGpEKtE@~BFhALv@d@~AJRh@`A\^`@ZhE~Bt@n@xAbBtEpIlAjBlJlLT^hC|CRZ?LHVNJPE`Az@l@`@hBv@lA`@tB\pCl@z@XlBjA~@v@tCvCd_@ha@|FtGh^p`@Jd@DX?\m@bFW`GKhAOLCJAP@LLR?jAwAja@GrBBj@Fd@|C`D
2023-01-24;RB 31;29268.0;FWRR;20:06:00;20:07:00;8006534.0;Wörrstadt;8.11558;49.84862;2023-01-24;RB 31;29268.0;FSLH;20:02:00;20:02:00;8004352.0;Saulheim;8.1558;49.87507;0 days 00:10:00;_gloHuzwp@}CaDp@nClAhF^lBRxAn@tGD|AAzBRZdHtEvIhG~BtBnFhElFpEbHxFnBlBbDxDnAdBn@bBb@jC`@zKd@|Bp@nCRd@`B`GNb@jClMlAnFtAxCbDdFLVl@x@h@~@X\fUr]lBtAbVnH`KnF|GxDtF`EfA~@G\Cj@@p@Hr@@dF_A??dHuB??jB
2023-01-24;RB 31;29268.0;FARM;20:12:00;20:12:00;8000602.0;Armsheim;8.075;49.80949;2023-01-24;RB 31;29268.0;FWRR;20:06:00;20:07:00;8006534.0;Wörrstadt;8.11558;49.84862;0 days 00:19:00;qagoHmapp@?kBtB??eH~@?AeFIs@Aq@Bk@F]`@R|@AfAJd@l@Vp@xB`Q?jBH`BlBdMTfADLGHEN?TFRLHFA@R`@lExA`O|@zDt@vBdAfBrArAfBp@hCZdC|@h@Jz@Kb@M|Au@rA]@JHPFBN?JKDSAUGSN{@r@gNNuAv@gDlAqDdC`EfMhT\HNAd@U|J}KnBsBh@EVNR\Jz@Gv@}AzD]`CGzBI`Aa@vAi@nAg@~AAz@Z|@hClCr@vAzHxUlArBrGrJ~FtKzMrWxAnC`@hAn@v@dBfDd@hAHv@EhA_Ez_@{BfSOdAWhAaAvBc@`BMt@QnAGfBHxBRhBj@lBd@fAz@bAdFzEtKxIl@v@f@hAxI`XZpAHbA?jAOhB?r@RrAl@dKDxAb@AdKjDfBh@|k@bRfGlAHsAHoBjCkA\e@h@kAN}AT}A|AcEf@wBT{BLkBsB{@eAo@`@oMUWS]aEiYeCuSo@yBGs@CeA
2023-01-24;RB 31;29268.0;FAG;20:17:00;20:17:00;8000468.0;Albig;8.11714;49.7725;2023-01-24;RB 31;29268.0;FARM;20:12:00;20:12:00;8000602.0;Armsheim;8.075;49.80949;0 days 00:19:00;oj_oHy~gp@BdAFr@n@xBdCtS`EhYR\TVa@nMdAn@rBz@MjBUzBg@vB}AbEU|AO|Ai@jA]d@kCjAInBIrAlGvAfGzA|BtAnJfGhoA~x@xCbB`@Rh@LJLFRHHH?JCDKBSNOz@URQ~Au@~HsE|JeGdAy@h@w@Xe@Vq@\oAN}@tEi^LqC\_U@iADgAC{@MyC]wDiAgII_@YoBAY_CuP{\obCuAqJoGee@yKaw@UqBsEi\KqA?o@LEFGF[~j@`EjFXt@BpAEz@K`B_@lBk@lNcFbH}B|B}@tBaArAcApAmAvAcAlAk@fAUr@IxAAnAJ`AVrDvAhATvAJjEDJIBK@S?S}B}P_AqG
2023-01-24;RB 31;29268.0;FALZ;20:21:00;;8000007.0;Alzey;8.10861;49.75168;2023-01-24;RB 31;29268.0;FAG;20:17:00;20:17:00;8000468.0;Albig;8.11714;49.7725;0 days 00:05:00;{exnHujpp@fDjVFl@CrBxB@rAGfC[fBe@~CqApK}E|B{@pCk@xAGpB\lAd@zB|AlD~D~@r@~@j@|@Xd@J~ALnJNn]ZdAGx@Sv@_@hCwAZ?hB\F^Vf@x@bAR`@vEbGO^OFKCa@g@
2023-01-24;RB 31;29269.0;FKIR;;17:15:00;8000652.0;Kirchheimbolanden;8.02307;49.66672;;;;;;;;;;;;
